uei,district_norm,state,issue_date,label,latitude,longitude,n_missing_features,rain_prev_3d_mm,rain_prev_7d_mm,rain_prev_14d_mm,et0_prev_7d_mm,forecast_rain_0_24h_mm,forecast_rain_24_48h_mm,river_discharge_current_m3s,river_discharge_change_pct,elevation_m,slope_proxy_pct,historical_flood_event_count_district,historical_flood_years_count,distance_to_nearest_recorded_flood_event_km,days_since_last_recorded_flood
UEI-IMD-FL-2022-0180,darrang,Assam,2022-05-21,1,26.63333,92.8,6,,,,,,,25584.86,26.8,70.0,0.36,104,45,0.0,0
UEI-IMD-FL-2022-0180,barpeta,Assam,2022-05-21,1,26.32293,91.00632,0,201.0,655.2,816.7000000000002,14.8,17.3,8.9,93.62,105.5,46.0,0.36,116,41,0.0,0
UEI-IMD-FL-2022-0180,hailakandi,Assam,2022-05-21,1,24.68394,92.56097,6,,,,,,,82.56,2.8,27.0,0.721,47,27,0.0,0
UEI-IMD-FL-2022-0183,nagaon,Assam,2022-05-21,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,111,43,0.0,0
UEI-IMD-FL-2022-0184,marigaon,Assam,2022-05-22,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,81,29,0.0,0
UEI-IMD-FL-2022-0184,nagaon,Assam,2022-05-22,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,113,43,0.0,0
UEI-IMD-FL-2022-0184,lakhimpur,Assam,2022-05-22,1,27.94822,80.77935,8,,,,,,,,,152.0,0.811,173,51,0.0,0
UEI-IMD-FL-2022-0184,karimganj,Assam,2022-05-22,1,27.31018,79.03611,8,,,,,,,,,160.0,0.36,69,35,0.0,0
UEI-IMD-FL-2022-0953,lucknow,Uttar Pradesh,2022-05-22,1,26.83928,80.92313,8,,,,,,,,,127.0,0.45,50,28,0.0,249
UEI-IMD-FL-2022-0184,sonitpur,Assam,2022-05-22,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,124,43,0.0,0
UEI-IMD-FL-2022-0186,nagaon,Assam,2022-05-22,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,113,43,0.0,0
UEI-IMD-FL-2022-0768,kohima,Nagaland,2022-05-22,1,25.67467,94.11099,6,,,,,,,23.77,-43.3,1461.0,17.387,9,9,0.0,9
UEI-IMD-FL-2022-0184,nalbari,Assam,2022-05-22,1,26.43937,91.44041,8,,,,,,,,,53.0,0.09,97,35,0.0,0
UEI-IMD-FL-2022-0184,jorhat,Assam,2022-05-22,1,26.75751,94.20306,8,,,,,,,,,92.0,0.45,124,42,0.0,0
UEI-IMD-FL-2022-0184,hojai,Assam,2022-05-22,1,26.00281,92.85605,6,,,,,,,20.23,-40.1,74.0,0.541,42,20,0.0,0
UEI-IMD-FL-2022-0184,hailakandi,Assam,2022-05-22,1,24.68394,92.56097,6,,,,,,,82.56,2.1,27.0,0.721,48,27,0.0,0
UEI-IMD-FL-2022-0951,pratapgarh,Uttar Pradesh,2022-05-22,1,25.92058,81.99629,6,,,,,,,15.6,1.0,96.0,0.45,54,27,0.0,141
UEI-IMD-FL-2022-0767,dimapur,Nagaland,2022-05-22,1,25.91174,93.7217,8,,,,,,,,,153.0,0.45,2,2,0.0,9
UEI-IMD-FL-2022-0948,agra,Uttar Pradesh,2022-05-22,1,20.49255,82.63422,1,0.3,2.8999999999999995,10.2,42.69,0.0,0.7,0.0,,277.0,1.081,37,21,0.0,1295
UEI-IMD-FL-2022-0952,varanasi,Uttar Pradesh,2022-05-22,1,18.85484,83.87134,8,,,,,,,,,63.0,0.811,54,32,0.0,294
UEI-IMD-FL-2022-0769,peren,Nagaland,2022-05-22,1,25.56743,93.76056,6,,,,,,,20.33,3.7,1314.0,29.279,2,2,0.0,9
UEI-IMD-FL-2022-0184,barpeta,Assam,2022-05-22,1,26.32293,91.00632,0,213.8,643.6,858.7000000000002,15.120000000000001,8.9,0.0,76.27,78.0,46.0,0.36,117,41,0.0,0
UEI-IMD-FL-2022-0184,darrang,Assam,2022-05-22,1,26.63333,92.8,6,,,,,,,22907.68,-11.1,70.0,0.36,105,45,0.0,0
UEI-IMD-FL-2022-0184,golaghat,Assam,2022-05-22,1,26.51167,93.95951,8,,,,,,,,,97.0,0.721,80,32,0.0,0
UEI-IMD-FL-2022-0184,goalpara,Assam,2022-05-22,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,101,44,0.0,0
UEI-IMD-FL-2022-0189,nagaon,Assam,2022-05-23,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,115,43,0.0,0
UEI-IMD-FL-2022-0187,sonitpur,Assam,2022-05-23,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,125,43,0.0,0
UEI-IMD-FL-2022-0187,nagaon,Assam,2022-05-23,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,115,43,0.0,0
UEI-IMD-FL-2022-0187,marigaon,Assam,2022-05-23,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,82,29,0.0,0
UEI-IMD-FL-2022-0026,changlang,Arunachal Pradesh,2022-05-23,1,27.13177,95.73486,6,,,,,,,58.29,-55.8,367.0,21.802,22,18,0.0,10
UEI-IMD-FL-2022-0187,karimganj,Assam,2022-05-23,1,27.31018,79.03611,8,,,,,,,,,160.0,0.36,70,35,0.0,0
UEI-IMD-FL-2022-0187,hailakandi,Assam,2022-05-23,1,24.68394,92.56097,6,,,,,,,82.18,0.7,27.0,0.721,49,27,0.0,0
UEI-IMD-FL-2022-0187,golaghat,Assam,2022-05-23,1,26.51167,93.95951,8,,,,,,,,,97.0,0.721,81,32,0.0,0
UEI-IMD-FL-2022-0187,goalpara,Assam,2022-05-23,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,102,44,0.0,0
UEI-IMD-FL-2022-0187,darrang,Assam,2022-05-23,1,26.63333,92.8,6,,,,,,,20940.13,-20.0,70.0,0.36,106,45,0.0,0
UEI-IMD-FL-2022-0187,barpeta,Assam,2022-05-23,1,26.32293,91.00632,0,182.4,460.59999999999997,876.0000000000001,18.020000000000003,0.0,4.5,59.12,-3.0,46.0,0.36,118,41,0.0,0
UEI-IMD-FL-2022-0187,hojai,Assam,2022-05-23,1,26.00281,92.85605,6,,,,,,,18.05,-33.0,74.0,0.541,43,20,0.0,0
UEI-IMD-FL-2022-0191,hojai,Assam,2022-05-24,1,26.00281,92.85605,6,,,,,,,16.42,-27.5,74.0,0.541,44,20,0.0,0
UEI-IMD-FL-2022-0191,goalpara,Assam,2022-05-24,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,103,44,0.0,0
UEI-IMD-FL-2022-0191,golaghat,Assam,2022-05-24,1,26.51167,93.95951,8,,,,,,,,,97.0,0.721,82,32,0.0,0
UEI-IMD-FL-2022-0191,hailakandi,Assam,2022-05-24,1,24.68394,92.56097,6,,,,,,,82.18,0.0,27.0,0.721,50,27,0.0,0
UEI-IMD-FL-2022-0191,marigaon,Assam,2022-05-24,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,83,29,0.0,0
UEI-IMD-FL-2022-0191,nagaon,Assam,2022-05-24,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,117,43,0.0,0
UEI-IMD-FL-2022-0191,sonitpur,Assam,2022-05-24,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,126,43,0.0,0
UEI-IMD-FL-2022-0192,nagaon,Assam,2022-05-24,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,117,43,0.0,0
UEI-IMD-FL-2022-0194,goalpara,Assam,2022-05-25,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,104,44,0.0,0
UEI-IMD-FL-2022-0194,golaghat,Assam,2022-05-25,1,26.51167,93.95951,8,,,,,,,,,97.0,0.721,83,32,0.0,0
UEI-IMD-FL-2022-0194,marigaon,Assam,2022-05-25,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,84,29,0.0,0
UEI-IMD-FL-2022-0194,hailakandi,Assam,2022-05-25,1,24.68394,92.56097,6,,,,,,,83.14,1.2,27.0,0.721,51,27,0.0,0
UEI-IMD-FL-2022-0194,nagaon,Assam,2022-05-25,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,119,43,0.0,0
UEI-IMD-FL-2022-0194,hojai,Assam,2022-05-25,1,26.00281,92.85605,6,,,,,,,15.41,-61.2,74.0,0.541,45,20,0.0,0
UEI-IMD-FL-2022-0196,nagaon,Assam,2022-05-26,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,120,43,0.0,0
UEI-IMD-FL-2022-0195,marigaon,Assam,2022-05-26,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,85,29,0.0,0
UEI-IMD-FL-2022-0195,goalpara,Assam,2022-05-26,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,105,44,0.0,0
UEI-IMD-FL-2022-0195,nagaon,Assam,2022-05-26,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,120,43,0.0,0
UEI-IMD-FL-2022-0195,hojai,Assam,2022-05-26,1,26.00281,92.85605,6,,,,,,,15.07,-53.5,74.0,0.541,46,20,0.0,0
UEI-IMD-FL-2022-0197,goalpara,Assam,2022-05-27,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,106,44,0.0,0
UEI-IMD-FL-2022-0197,marigaon,Assam,2022-05-27,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,86,29,0.0,0
UEI-IMD-FL-2022-0197,nagaon,Assam,2022-05-27,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,122,43,0.0,0
UEI-IMD-FL-2022-0199,marigaon,Assam,2022-05-28,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,87,29,0.0,0
UEI-IMD-FL-2022-0441,kangra,Himachal Pradesh,2022-05-28,1,32.09135,76.26267,8,,,,,,,,,696.0,6.577,92,37,0.0,320
UEI-IMD-FL-2022-0442,mandi,Himachal Pradesh,2022-05-28,1,31.71194,76.93273,8,,,,,,,,,729.0,23.514,74,30,0.0,652
UEI-IMD-FL-2022-0443,shimla,Himachal Pradesh,2022-05-28,1,31.10442,77.16662,8,,,,,,,,,2122.0,23.694,97,37,0.0,703
UEI-IMD-FL-2022-0199,nagaon,Assam,2022-05-28,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,123,43,0.0,0
UEI-IMD-FL-2022-0199,goalpara,Assam,2022-05-28,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,107,44,0.0,0
UEI-IMD-FL-2022-0201,nagaon,Assam,2022-05-28,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,123,43,0.0,0
UEI-IMD-FL-2022-0624,nanded,Maharashtra,2022-05-30,1,19.16023,77.31497,8,,,,,,,,,363.0,0.36,58,34,0.0,137
UEI-IMD-FL-2022-0623,jalgaon,Maharashtra,2022-05-30,1,21.00292,75.56602,8,,,,,,,,,228.0,0.811,43,26,0.0,83
UEI-IMD-FL-2022-0203,nagaon,Assam,2022-05-30,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,125,43,0.0,1
UEI-IMD-FL-2022-0203,marigaon,Assam,2022-05-30,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,88,29,0.0,1
UEI-IMD-FL-2022-0030,itanagar,Arunachal Pradesh,2022-06-01,1,27.08694,93.60987,8,,,,,,,,,317.0,11.081,8,6,0.0,11
UEI-IMD-FL-2022-0625,pune,Maharashtra,2022-06-09,1,18.51957,73.85535,6,,,,,,,11.22,49.8,555.0,1.261,128,38,0.0,190
UEI-IMD-FL-2022-0418,morbi,Gujarat,2022-06-11,1,32.33604,76.06014,8,,,,,,,,,1024.0,24.865,24,17,0.0,656
UEI-IMD-FL-2022-0205,dibrugarh,Assam,2022-06-12,1,27.47989,94.90837,8,,,,,,,,,108.0,0.541,107,44,0.0,21
UEI-IMD-FL-2022-0205,goalpara,Assam,2022-06-12,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,108,44,0.0,14
UEI-IMD-FL-2022-0205,darrang,Assam,2022-06-12,1,26.63333,92.8,6,,,,,,,30059.77,54.5,70.0,0.36,107,45,0.0,19
UEI-IMD-FL-2022-0205,dhemaji,Assam,2022-06-12,1,27.48333,94.58333,8,,,,,,,,,109.0,1.081,161,39,0.0,22
UEI-IMD-FL-2022-0207,udalguri,Assam,2022-06-13,1,26.75367,92.10215,6,,,,,,,6.96,150.4,110.0,0.45,41,24,0.0,22
UEI-IMD-FL-2022-0208,baksa,Assam,2022-06-13,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,43,21,0.0,24
UEI-IMD-FL-2022-0207,nalbari,Assam,2022-06-13,1,26.43937,91.44041,8,,,,,,,,,53.0,0.09,98,35,0.0,21
UEI-IMD-FL-2022-0207,majuli,Assam,2022-06-13,1,26.95,94.16667,8,,,,,,,,,88.0,0.45,47,24,0.0,22
UEI-IMD-FL-2022-0207,lakhimpur,Assam,2022-06-13,1,27.94822,80.77935,8,,,,,,,,,152.0,0.811,174,51,0.0,21
UEI-IMD-FL-2022-0207,kokrajhar,Assam,2022-06-13,1,26.40107,90.27286,6,,,,,,,13.13,123.7,49.0,0.541,53,30,0.0,24
UEI-IMD-FL-2022-0207,hojai,Assam,2022-06-13,1,26.00281,92.85605,6,,,,,,,15.9,64.1,74.0,0.541,47,20,0.0,17
UEI-IMD-FL-2022-0207,goalpara,Assam,2022-06-13,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,109,44,0.0,0
UEI-IMD-FL-2022-0207,dibrugarh,Assam,2022-06-13,1,27.47989,94.90837,8,,,,,,,,,108.0,0.541,108,44,0.0,0
UEI-IMD-FL-2022-0207,dhemaji,Assam,2022-06-13,1,27.48333,94.58333,8,,,,,,,,,109.0,1.081,162,39,0.0,0
UEI-IMD-FL-2022-0207,darrang,Assam,2022-06-13,1,26.63333,92.8,6,,,,,,,31621.78,61.4,70.0,0.36,108,45,0.0,0
UEI-IMD-FL-2022-0207,chirang,Assam,2022-06-13,1,29.87368,79.81931,6,,,,,,,0.85,0.0,1202.0,33.243,49,22,0.0,279
UEI-IMD-FL-2022-0207,bongaigaon,Assam,2022-06-13,1,26.47703,90.55815,6,,,,,,,13.06,124.8,59.0,0.36,71,34,0.0,24
UEI-IMD-FL-2022-0207,baksa,Assam,2022-06-13,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,43,21,0.0,24
UEI-IMD-FL-2022-0207,baksa,Assam,2022-06-13,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,43,21,0.0,24
UEI-IMD-FL-2022-0626,nagpur,Maharashtra,2022-06-13,1,20.1161,85.15401,8,,,,,,,,,76.0,0.991,163,49,0.0,101
UEI-IMD-FL-2022-0832,gangtok,Sikkim,2022-06-14,1,27.32574,88.61216,8,,,,,,,,,1636.0,39.55,32,19,0.0,27
UEI-IMD-FL-2022-0209,baksa,Assam,2022-06-14,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,46,21,0.0,0
UEI-IMD-FL-2022-0209,udalguri,Assam,2022-06-14,1,26.75367,92.10215,6,,,,,,,11.45,383.1,110.0,0.45,42,24,0.0,0
UEI-IMD-FL-2022-0211,udalguri,Assam,2022-06-14,1,26.75367,92.10215,6,,,,,,,11.45,383.1,110.0,0.45,42,24,0.0,0
UEI-IMD-FL-2022-0209,sonitpur,Assam,2022-06-14,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,127,43,0.0,20
UEI-IMD-FL-2022-0209,nalbari,Assam,2022-06-14,1,26.43937,91.44041,8,,,,,,,,,53.0,0.09,99,35,0.0,0
UEI-IMD-FL-2022-0209,nagaon,Assam,2022-06-14,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,126,43,0.0,14
UEI-IMD-FL-2022-0209,majuli,Assam,2022-06-14,1,26.95,94.16667,8,,,,,,,,,88.0,0.45,48,24,0.0,0
UEI-IMD-FL-2022-0209,lakhimpur,Assam,2022-06-14,1,27.94822,80.77935,8,,,,,,,,,152.0,0.811,175,51,0.0,0
UEI-IMD-FL-2022-0209,hojai,Assam,2022-06-14,1,26.00281,92.85605,6,,,,,,,27.91,52.0,74.0,0.541,48,20,0.0,0
UEI-IMD-FL-2022-0209,kokrajhar,Assam,2022-06-14,1,26.40107,90.27286,6,,,,,,,18.45,217.6,49.0,0.541,54,30,0.0,0
UEI-IMD-FL-2022-0209,dibrugarh,Assam,2022-06-14,1,27.47989,94.90837,8,,,,,,,,,108.0,0.541,109,44,0.0,0
UEI-IMD-FL-2022-0209,dhubri,Assam,2022-06-14,1,26.01856,89.98564,8,,,,,,,,,34.0,0.901,93,42,0.0,23
UEI-IMD-FL-2022-0209,dhemaji,Assam,2022-06-14,1,27.48333,94.58333,8,,,,,,,,,109.0,1.081,163,39,0.0,0
UEI-IMD-FL-2022-0209,darrang,Assam,2022-06-14,1,26.63333,92.8,6,,,,,,,32209.68,58.9,70.0,0.36,109,45,0.0,0
UEI-IMD-FL-2022-0209,chirang,Assam,2022-06-14,1,29.87368,79.81931,6,,,,,,,0.85,0.0,1202.0,33.243,50,23,0.0,0
UEI-IMD-FL-2022-0209,bongaigaon,Assam,2022-06-14,1,26.47703,90.55815,6,,,,,,,18.82,271.2,59.0,0.36,72,34,0.0,0
UEI-IMD-FL-2022-0209,biswanath,Assam,2022-06-14,1,26.72577,93.14659,6,,,,,,,26.23,452.2,81.0,0.541,50,23,0.0,24
UEI-IMD-FL-2022-0209,goalpara,Assam,2022-06-14,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,110,44,0.0,0
UEI-IMD-FL-2022-0209,barpeta,Assam,2022-06-14,1,26.32293,91.00632,0,304.1,451.1,556.4000000000001,14.99,106.2,149.5,78.62,76.7,46.0,0.36,119,41,0.0,21
UEI-IMD-FL-2022-0209,baksa,Assam,2022-06-14,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,46,21,0.0,0
UEI-IMD-FL-2022-0216,hojai,Assam,2022-06-15,1,26.00281,92.85605,6,,,,,,,57.48,217.6,74.0,0.541,49,20,0.0,0
UEI-IMD-FL-2022-0215,dhubri,Assam,2022-06-15,1,26.01856,89.98564,8,,,,,,,,,34.0,0.901,94,42,0.0,0
UEI-IMD-FL-2022-0213,sonitpur,Assam,2022-06-15,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,128,43,0.0,0
UEI-IMD-FL-2022-0213,tinsukia,Assam,2022-06-15,1,27.48905,95.35992,8,,,,,,,,,127.0,0.45,60,31,0.0,751
UEI-IMD-FL-2022-0213,udalguri,Assam,2022-06-15,1,26.75367,92.10215,6,,,,,,,15.52,628.6,110.0,0.45,44,24,0.0,0
UEI-IMD-FL-2022-0840,hyderabad,Telangana,2022-06-15,1,17.38405,78.45636,6,,,,,,,7.49,27.6,515.0,1.261,29,20,0.0,250
UEI-IMD-FL-2022-0214,baksa,Assam,2022-06-15,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,48,21,0.0,0
UEI-IMD-FL-2022-0844,nalgonda,Telangana,2022-06-15,1,17.05439,79.26707,8,,,,,,,,,237.0,2.973,17,12,0.0,2113
UEI-IMD-FL-2022-0845,siddipet,Telangana,2022-06-15,1,18.10483,78.84858,8,,,,,,,,,492.0,1.622,3,3,0.0,669
UEI-IMD-FL-2022-0218,kokrajhar,Assam,2022-06-15,1,26.40107,90.27286,6,,,,,,,18.91,213.6,49.0,0.541,55,30,0.0,0
UEI-IMD-FL-2022-0219,nalbari,Assam,2022-06-15,1,26.43937,91.44041,8,,,,,,,,,53.0,0.09,100,35,0.0,0
UEI-IMD-FL-2022-0220,sonitpur,Assam,2022-06-15,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,128,43,0.0,0
UEI-IMD-FL-2022-0841,karimnagar,Telangana,2022-06-15,1,18.43915,79.12856,8,,,,,,,,,276.0,0.811,19,13,0.0,282
UEI-IMD-FL-2022-0213,nalbari,Assam,2022-06-15,1,26.43937,91.44041,8,,,,,,,,,53.0,0.09,100,35,0.0,0
UEI-IMD-FL-2022-0213,kokrajhar,Assam,2022-06-15,1,26.40107,90.27286,6,,,,,,,18.91,213.6,49.0,0.541,55,30,0.0,0
UEI-IMD-FL-2022-0213,marigaon,Assam,2022-06-15,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,89,29,0.0,15
UEI-IMD-FL-2022-0213,baksa,Assam,2022-06-15,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,48,21,0.0,0
UEI-IMD-FL-2022-0213,baksa,Assam,2022-06-15,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,48,21,0.0,0
UEI-IMD-FL-2022-0213,nagaon,Assam,2022-06-15,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,127,43,0.0,0
UEI-IMD-FL-2022-0213,biswanath,Assam,2022-06-15,1,26.72577,93.14659,6,,,,,,,35.48,504.4,81.0,0.541,51,23,0.0,0
UEI-IMD-FL-2022-0213,bongaigaon,Assam,2022-06-15,1,26.47703,90.55815,6,,,,,,,19.23,227.6,59.0,0.36,73,34,0.0,0
UEI-IMD-FL-2022-0213,chirang,Assam,2022-06-15,1,29.87368,79.81931,6,,,,,,,0.85,0.0,1202.0,33.243,51,23,0.0,0
UEI-IMD-FL-2022-0213,darrang,Assam,2022-06-15,1,26.63333,92.8,6,,,,,,,35562.14,52.1,70.0,0.36,110,45,0.0,0
UEI-IMD-FL-2022-0213,dhemaji,Assam,2022-06-15,1,27.48333,94.58333,8,,,,,,,,,109.0,1.081,164,39,0.0,0
UEI-IMD-FL-2022-0213,dhubri,Assam,2022-06-15,1,26.01856,89.98564,8,,,,,,,,,34.0,0.901,94,42,0.0,0
UEI-IMD-FL-2022-0213,dibrugarh,Assam,2022-06-15,1,27.47989,94.90837,8,,,,,,,,,108.0,0.541,110,44,0.0,0
UEI-IMD-FL-2022-0213,barpeta,Assam,2022-06-15,1,26.32293,91.00632,0,354.0,537.0,666.2,13.16,149.5,94.7,108.14,178.6,46.0,0.36,120,41,0.0,0
UEI-IMD-FL-2022-0213,goalpara,Assam,2022-06-15,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,111,44,0.0,0
UEI-IMD-FL-2022-0213,hojai,Assam,2022-06-15,1,26.00281,92.85605,6,,,,,,,57.48,217.6,74.0,0.541,49,20,0.0,0
UEI-IMD-FL-2022-0213,lakhimpur,Assam,2022-06-15,1,27.94822,80.77935,8,,,,,,,,,152.0,0.811,176,51,0.0,0
UEI-IMD-FL-2022-0213,majuli,Assam,2022-06-15,1,26.95,94.16667,8,,,,,,,,,88.0,0.45,49,24,0.0,0
UEI-IMD-FL-2022-0221,lakhimpur,Assam,2022-06-16,1,27.94822,80.77935,8,,,,,,,,,152.0,0.811,177,51,0.0,0
UEI-IMD-FL-2022-0221,majuli,Assam,2022-06-16,1,26.95,94.16667,8,,,,,,,,,88.0,0.45,50,24,0.0,0
UEI-IMD-FL-2022-0221,marigaon,Assam,2022-06-16,1,21.63523,85.57643,8,,,,,,,,,498.0,9.64,90,29,0.0,0
UEI-IMD-FL-2022-0221,nagaon,Assam,2022-06-16,1,24.7321,83.2288,8,,,,,,,,,322.0,0.901,128,43,0.0,0
UEI-IMD-FL-2022-0221,nalbari,Assam,2022-06-16,1,26.43937,91.44041,8,,,,,,,,,53.0,0.09,102,35,0.0,0
UEI-IMD-FL-2022-0221,sonitpur,Assam,2022-06-16,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,130,43,0.0,0
UEI-IMD-FL-2022-0222,barpeta,Assam,2022-06-16,1,26.32293,91.00632,0,377.3,602.0,770.0,11.780000000000001,94.7,23.6,155.68,356.8,46.0,0.36,121,41,0.0,0
UEI-IMD-FL-2022-0221,tinsukia,Assam,2022-06-16,1,27.48905,95.35992,8,,,,,,,,,127.0,0.45,61,32,0.0,0
UEI-IMD-FL-2022-0221,udalguri,Assam,2022-06-16,1,26.75367,92.10215,6,,,,,,,18.36,846.4,110.0,0.45,45,24,0.0,0
UEI-IMD-FL-2022-0223,darrang,Assam,2022-06-16,1,26.63333,92.8,6,,,,,,,41685.93,56.3,70.0,0.36,111,45,0.0,0
UEI-IMD-FL-2022-0224,nalbari,Assam,2022-06-16,1,26.43937,91.44041,8,,,,,,,,,53.0,0.09,102,35,0.0,0
UEI-IMD-FL-2022-0225,sonitpur,Assam,2022-06-16,1,26.78196,92.44907,8,,,,,,,,,101.0,0.36,130,43,0.0,0
UEI-IMD-FL-2022-0226,baksa,Assam,2022-06-16,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,51,21,0.0,0
UEI-IMD-FL-2022-0221,kokrajhar,Assam,2022-06-16,1,26.40107,90.27286,6,,,,,,,21.13,46.2,49.0,0.541,57,30,0.0,0
UEI-IMD-FL-2022-0221,karimganj,Assam,2022-06-16,1,27.31018,79.03611,8,,,,,,,,,160.0,0.36,71,35,0.0,23
UEI-IMD-FL-2022-0227,hojai,Assam,2022-06-16,1,26.00281,92.85605,6,,,,,,,56.68,208.7,74.0,0.541,51,20,0.0,0
UEI-IMD-FL-2022-0229,kokrajhar,Assam,2022-06-16,1,26.40107,90.27286,6,,,,,,,21.13,46.2,49.0,0.541,57,30,0.0,0
UEI-IMD-FL-2022-0221,baksa,Assam,2022-06-16,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,51,21,0.0,0
UEI-IMD-FL-2022-0221,baksa,Assam,2022-06-16,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,51,21,0.0,0
UEI-IMD-FL-2022-0221,barpeta,Assam,2022-06-16,1,26.32293,91.00632,0,377.3,602.0,770.0,11.780000000000001,94.7,23.6,155.68,356.8,46.0,0.36,121,41,0.0,0
UEI-IMD-FL-2022-0221,biswanath,Assam,2022-06-16,1,26.72577,93.14659,6,,,,,,,40.4,473.9,81.0,0.541,52,23,0.0,0
UEI-IMD-FL-2022-0221,bongaigaon,Assam,2022-06-16,1,26.47703,90.55815,6,,,,,,,24.59,150.7,59.0,0.36,74,34,0.0,0
UEI-IMD-FL-2022-0221,chirang,Assam,2022-06-16,1,29.87368,79.81931,6,,,,,,,0.85,0.0,1202.0,33.243,52,23,0.0,0
UEI-IMD-FL-2022-0221,darrang,Assam,2022-06-16,1,26.63333,92.8,6,,,,,,,41685.93,56.3,70.0,0.36,111,45,0.0,0
UEI-IMD-FL-2022-0221,dhemaji,Assam,2022-06-16,1,27.48333,94.58333,8,,,,,,,,,109.0,1.081,165,39,0.0,0
UEI-IMD-FL-2022-0221,dhubri,Assam,2022-06-16,1,26.01856,89.98564,8,,,,,,,,,34.0,0.901,96,42,0.0,0
UEI-IMD-FL-2022-0221,dibrugarh,Assam,2022-06-16,1,27.47989,94.90837,8,,,,,,,,,108.0,0.541,111,44,0.0,0
UEI-IMD-FL-2022-0221,goalpara,Assam,2022-06-16,1,26.17668,90.62634,8,,,,,,,,,40.0,0.901,112,44,0.0,0
UEI-IMD-FL-2022-0221,golaghat,Assam,2022-06-16,1,26.51167,93.95951,8,,,,,,,,,97.0,0.721,84,32,0.0,21
UEI-IMD-FL-2022-0221,hojai,Assam,2022-06-16,1,26.00281,92.85605,6,,,,,,,56.68,208.7,74.0,0.541,51,20,0.0,0
UEI-IMD-FL-2022-0230,baksa,Assam,2022-06-16,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,51,21,0.0,0
UEI-IMD-FL-2022-0233,baksa,Assam,2022-06-17,1,28.7643,78.00321,6,,,,,,,0.12,0.0,217.0,0.541,55,21,0.0,0
UEI-IMD-FL-2022-0237,karimganj,Assam,2022-06-17,1,27.31018,79.03611,8,,,,,,,,,160.0,0.36,72,35,0.0,0
