latitude,longitude,source_file,region,label,negative_basis,elevation_m,slope_deg,aspect_sin,aspect_cos,profile_curvature,relief_local_m,block
27.3094005904025,88.72271429638019,google_earth_polygon,southern_sikkim,1,,1983.0,54.14,0.85231,-0.52303,-0.00325446,299.0,4436_1365
27.30839868655257,88.72474499337301,google_earth_polygon,southern_sikkim,1,,1750.0,31.11,0.94822,-0.31761,-0.00579921,130.0,4436_1365
27.283743180944885,88.74337881112166,google_earth_polygon,southern_sikkim,1,,1734.0,40.723,-0.31623,-0.94868,0.00015906,199.0,4437_1364
27.310141304262757,88.72375006481221,google_earth_polygon,southern_sikkim,1,,1925.0,55.057,0.88893,-0.45805,-0.00196064,289.0,4436_1365
27.31070617281118,88.72490511455126,google_earth_polygon,southern_sikkim,1,,1813.0,45.639,0.91139,-0.41155,-0.00494297,270.0,4436_1365
27.316623898124476,88.72761438160796,google_earth_polygon,southern_sikkim,1,,1936.0,39.487,-0.83438,-0.55119,-0.00561539,196.0,4436_1365
27.3158835642774,88.73198986470827,google_earth_polygon,southern_sikkim,1,,2158.0,35.167,-0.7885,-0.61503,-0.00381533,165.0,4436_1365
27.29850388281441,88.71676889788976,google_earth_polygon,southern_sikkim,1,,2117.0,39.095,0.79484,-0.60682,0.00012555,198.0,4435_1364
27.29433113659247,88.75031379824017,google_earth_polygon,southern_sikkim,1,,2172.0,22.063,0.82244,-0.56885,-0.00730544,123.0,4437_1364
27.303556903532048,88.73908697509052,google_earth_polygon,southern_sikkim,1,,2514.0,39.747,-0.17035,-0.98538,2.353e-05,177.0,4436_1365
27.295622397050575,88.76160871008922,google_earth_polygon,southern_sikkim,1,,2351.0,52.092,0.03677,-0.99932,-0.0039428,246.0,4438_1364
27.295111039423887,88.76365378024272,google_earth_polygon,southern_sikkim,1,,2327.0,37.453,-0.14142,-0.98995,0.00074093,158.0,4438_1364
27.282457526125192,88.73858761987887,google_earth_polygon,southern_sikkim,1,,1742.0,38.902,0.00172,-1.0,0.00115293,171.0,4436_1364
27.284327039848634,88.7436760144503,google_earth_polygon,southern_sikkim,1,,1804.0,48.704,-0.36844,-0.92965,0.00180758,294.0,4437_1364
27.281932403021678,88.73369540689785,google_earth_polygon,southern_sikkim,1,,1496.0,33.509,-0.3587,-0.93345,-0.00548153,154.0,4436_1364
27.281937837632043,88.73472502356054,google_earth_polygon,southern_sikkim,1,,1520.0,36.811,-0.31734,-0.94831,-0.00500685,166.0,4436_1364
27.29695332920992,88.76398401361608,google_earth_polygon,southern_sikkim,1,,2447.0,40.159,0.28145,-0.95957,-0.00373305,186.0,4438_1364
27.297416142701305,88.76583343778812,google_earth_polygon,southern_sikkim,1,,2462.0,36.827,0.24297,-0.97003,-0.00385985,169.0,4438_1364
27.29745973772358,88.77261352454065,google_earth_polygon,southern_sikkim,1,,2891.0,37.898,-0.38183,-0.92423,-0.00323728,177.0,4438_1364
27.308470143070778,88.75176496433929,google_earth_polygon,southern_sikkim,1,,2887.0,35.34,-0.38587,-0.92255,8.815e-05,177.0,4437_1365
27.268304756055613,88.82969290353881,google_earth_polygon,southern_sikkim,1,,2632.0,38.601,0.35665,-0.93424,-4.19e-05,192.0,4441_1363
27.25112078556624,88.79699775162644,google_earth_polygon,southern_sikkim,1,,2839.0,33.967,-0.3979,-0.91743,-0.00413826,161.0,4439_1362
27.38169234502997,88.67316075269741,google_earth_polygon,southern_sikkim,1,,2952.0,30.485,-0.95552,0.29491,4.627e-05,132.0,4433_1369
27.30525174795638,88.14374945072697,google_earth_polygon,southern_sikkim,1,,1962.0,32.928,0.92862,-0.37102,-0.00476508,155.0,4407_1365
27.412659535412516,88.19417733741747,google_earth_polygon,southern_sikkim,1,,2040.0,21.247,-0.53224,-0.84659,-0.00494423,115.0,4409_1370
27.432954946663983,88.17275128275585,google_earth_polygon,southern_sikkim,1,,2661.0,40.878,-0.83279,-0.55359,-0.00056008,220.0,4408_1371
27.401901429778448,88.67286650633298,google_earth_polygon,southern_sikkim,1,,2343.0,28.733,-0.33441,-0.94243,-0.00269078,162.0,4433_1370
27.419672374536162,88.68677109136027,google_earth_polygon,southern_sikkim,1,,3090.0,30.637,-0.29079,0.95679,-0.00205575,154.0,4434_1370
27.456964984028588,88.08839523123221,google_earth_polygon,southern_sikkim,1,,4007.0,32.28,-0.77396,-0.63324,-0.00121118,154.0,4404_1372
27.46893392670261,88.07412078745034,google_earth_polygon,southern_sikkim,1,,4317.0,32.782,-0.48308,-0.87558,-0.00033901,153.0,4403_1373
27.414702131379514,88.19216169389796,google_earth_polygon,southern_sikkim,1,,2111.0,30.026,-0.67768,-0.73536,0.00091609,126.0,4409_1370
27.416753759024434,88.19091460620966,google_earth_polygon,southern_sikkim,1,,2126.0,21.967,-0.82294,-0.56814,-0.00474861,114.0,4409_1370
27.4408586309414,88.26756784853683,google_earth_polygon,southern_sikkim,1,,2549.0,37.109,0.89589,-0.44427,-0.00058686,174.0,4413_1372
27.240978211852344,88.13837195200227,google_earth_polygon,southern_sikkim,1,,1727.0,40.106,0.89705,0.44193,-0.00026705,196.0,4406_1362
27.265647934571575,88.15268122490052,google_earth_polygon,southern_sikkim,1,,1228.0,42.661,-0.30445,-0.95253,-0.00342287,187.0,4407_1363
27.268766062341225,88.15334358596039,google_earth_polygon,southern_sikkim,1,,1387.0,23.763,0.3817,-0.92429,0.00042427,128.0,4407_1363
27.268861752150926,88.15255737684149,google_earth_polygon,southern_sikkim,1,,1409.0,23.437,0.85862,-0.51261,-0.00218937,123.0,4407_1363
27.26736347503984,88.15764280232793,google_earth_polygon,southern_sikkim,1,,1257.0,31.887,0.06474,-0.9979,-0.00450926,142.0,4407_1363
27.31832552884903,88.18717590939677,google_earth_polygon,southern_sikkim,1,,1426.0,29.751,0.40095,-0.9161,-0.00251896,140.0,4409_1365
27.164546001097396,88.14391130610525,google_earth_polygon,southern_sikkim,1,,1995.0,40.523,0.9993,0.03737,0.00121475,173.0,4407_1358
27.25835801729972,88.8359612851337,google_earth_polygon,southern_sikkim,1,,2184.0,29.591,0.90493,0.42556,-0.00271936,161.0,4441_1362
27.248221666434624,88.83855741721607,google_earth_polygon,southern_sikkim,1,,2023.0,47.136,0.7386,-0.67415,-0.00132843,274.0,4441_1362
27.25793565363997,88.84291287305882,google_earth_polygon,southern_sikkim,1,,2158.0,35.962,-0.38094,-0.9246,-0.00186142,174.0,4442_1362
27.19711768086286,88.81710516880344,google_earth_polygon,southern_sikkim,1,,1707.0,25.767,0.4949,-0.86895,-0.00662983,132.0,4440_1359
27.14439636538915,88.33071351160413,google_earth_polygon,southern_sikkim,1,,1054.0,29.547,0.28667,-0.95803,-0.0002266,128.0,4416_1357
27.146977343322515,88.3358648685288,google_earth_polygon,southern_sikkim,1,,1270.0,32.088,-0.5294,-0.84837,-0.00227649,160.0,4416_1357
27.185486595263086,88.31963261901127,google_earth_polygon,southern_sikkim,1,,405.0,28.953,0.36402,-0.93139,-0.00238308,132.0,4415_1359
27.182250897780193,88.3037716536553,google_earth_polygon,southern_sikkim,1,,668.0,36.143,0.87666,-0.48112,-0.00107268,181.0,4415_1359
27.222929982227427,88.34970849156589,google_earth_polygon,southern_sikkim,1,,1271.0,54.314,0.42594,-0.90475,-0.00600849,326.0,4417_1361
27.244315465982403,88.28596874677508,google_earth_polygon,southern_sikkim,1,,926.0,41.774,0.02332,-0.99973,-0.00055097,182.0,4414_1362
27.243785539227318,88.28809693052222,google_earth_polygon,southern_sikkim,1,,845.0,39.616,0.29196,-0.95643,-0.00167351,185.0,4414_1362
27.275719578495632,88.28580250677769,google_earth_polygon,southern_sikkim,1,,924.0,45.806,-0.47667,-0.87908,0.00230031,250.0,4414_1363
27.274362751500497,88.2840279474611,google_earth_polygon,southern_sikkim,1,,753.0,36.041,0.10498,-0.99447,0.00088744,137.0,4414_1363
27.18452751672828,88.26156026428794,google_earth_polygon,southern_sikkim,1,,1505.0,44.755,-0.28156,-0.95954,-0.0020426,234.0,4413_1359
27.17087323002156,88.25985497562215,google_earth_polygon,southern_sikkim,1,,725.0,32.573,-0.4174,-0.90872,-0.00381636,177.0,4412_1358
27.169647276749416,88.2686191962262,google_earth_polygon,southern_sikkim,1,,614.0,10.473,0.86405,-0.5034,-0.00245951,86.0,4413_1358
27.17432833649735,88.27959069193193,google_earth_polygon,southern_sikkim,1,,572.0,34.074,0.32238,-0.94661,-0.00100135,141.0,4413_1358
27.180223402378758,88.26911054533521,google_earth_polygon,southern_sikkim,1,,1185.0,40.905,0.65566,-0.75505,-0.00170312,223.0,4413_1359
27.133214651926004,88.25205241158653,google_earth_polygon,southern_sikkim,1,,921.0,36.012,0.58088,-0.81399,0.00049075,192.0,4412_1356
27.1305323489331,88.26238296933633,google_earth_polygon,southern_sikkim,1,,524.0,36.8,0.38988,-0.92086,-0.00201748,182.0,4413_1356
27.1296738252465,88.24418053200506,google_earth_polygon,southern_sikkim,1,,829.0,44.637,0.934,-0.35728,0.00685976,240.0,4412_1356
27.21472987642324,88.37133390376454,google_earth_polygon,southern_sikkim,1,,1568.0,52.533,0.29379,-0.95587,-0.00099036,280.0,4418_1360
27.28409755586068,88.5462415406262,google_earth_polygon,southern_sikkim,1,,1521.0,24.082,0.8204,-0.57179,0.00081274,111.0,4427_1364
27.328961006485915,88.6239228979615,google_earth_polygon,southern_sikkim,1,,1380.0,27.417,0.99871,-0.05087,-7.37e-06,105.0,4431_1366
27.33150250545608,88.62320958113835,google_earth_polygon,southern_sikkim,1,,1468.0,27.31,0.4223,-0.90646,-0.00141417,136.0,4431_1366
27.31368243056741,88.65778250299746,google_earth_polygon,southern_sikkim,1,,2134.0,36.227,-0.32418,0.946,0.00063466,160.0,4432_1365
27.26528165982095,88.66717365534049,google_earth_polygon,southern_sikkim,1,,2005.0,35.615,-0.4886,-0.87251,-0.00394219,186.0,4433_1363
27.39203733515344,88.63531153030621,google_earth_polygon,southern_sikkim,1,,1484.0,32.186,0.28025,-0.95993,-0.00273902,157.0,4431_1369
27.36686737421754,88.54938521433004,google_earth_polygon,southern_sikkim,1,,1787.0,26.756,0.80165,0.59779,0.00139371,127.0,4427_1368
27.374557785197204,88.5434844693359,google_earth_polygon,southern_sikkim,1,,1744.0,39.062,0.91557,-0.40217,0.00100662,201.0,4427_1368
27.296663001655507,88.22840817244628,google_earth_polygon,southern_sikkim,1,,1741.0,38.545,0.25278,-0.96752,-0.0003452,173.0,4411_1364
27.247064336815676,88.2256484319483,google_earth_polygon,southern_sikkim,1,,1647.0,25.998,0.67211,0.74046,-0.00150376,124.0,4411_1362
27.333507131045934,88.6043733530338,cartosat_polygon,southern_sikkim,1,,1267.0,18.436,-0.99997,0.00833,0.00070231,94.0,4430_1366
27.356948807421972,88.59799718364073,cartosat_polygon,southern_sikkim,1,,1509.0,20.761,-0.26745,-0.96357,-0.00014005,77.0,4429_1367
27.32981158414856,88.57362893855192,cartosat_polygon,southern_sikkim,1,,1311.0,13.156,-0.29116,-0.95667,0.00043199,52.0,4428_1366
27.40789442447008,88.52252346888912,cartosat_polygon,southern_sikkim,1,,867.0,36.005,-0.94035,-0.34021,0.00092197,185.0,4426_1370
27.417741989613816,88.51826656170863,cartosat_polygon,southern_sikkim,1,,860.0,24.65,-0.93521,0.35411,-0.00095322,107.0,4425_1370
27.42669266697098,88.51584368511234,cartosat_polygon,southern_sikkim,1,,777.0,24.007,-0.95115,-0.30873,-0.00063876,105.0,4425_1371
27.429370835725187,88.5258742020038,cartosat_polygon,southern_sikkim,1,,1139.0,22.18,-0.99476,0.1022,8.089e-05,85.0,4426_1371
27.417801072641275,88.52453313033949,cartosat_polygon,southern_sikkim,1,,1189.0,29.283,-0.98572,0.16841,0.0010707,115.0,4426_1370
27.453205646305477,88.5168298270853,cartosat_polygon,southern_sikkim,1,,715.0,21.102,-0.93574,0.3527,-0.00189905,97.0,4425_1372
27.453786439184874,88.52186278689874,cartosat_polygon,southern_sikkim,1,,915.0,25.59,-0.98317,0.18271,-0.00133617,111.0,4426_1372
27.461582541655087,88.51951937624135,cartosat_polygon,southern_sikkim,1,,778.0,20.839,-0.97057,0.24082,0.00139958,91.0,4425_1373
27.461041163087945,88.52403574382078,cartosat_polygon,southern_sikkim,1,,973.0,32.283,-0.9981,0.06156,0.00030916,119.0,4426_1373
27.488677583894535,88.52470822972899,cartosat_polygon,southern_sikkim,1,,869.0,20.506,-0.86526,-0.50133,0.00023373,94.0,4426_1374
27.489061374306637,88.5295549048582,cartosat_polygon,southern_sikkim,1,,1099.0,34.534,-0.97685,-0.21394,0.00248741,145.0,4426_1374
27.4867487710596,88.53973786583956,cartosat_polygon,southern_sikkim,1,,1282.0,24.611,-0.8399,-0.54275,-0.0038023,100.0,4426_1374
27.526528613480316,88.53001463139998,cartosat_polygon,southern_sikkim,1,,1103.0,38.21,-0.9986,-0.05293,0.00038395,165.0,4426_1376
27.537378743538056,88.51817480449054,cartosat_polygon,southern_sikkim,1,,1233.0,29.737,-0.50084,-0.86554,-0.00102002,141.0,4425_1376
27.309114247145352,88.61682614223974,cartosat_polygon,southern_sikkim,1,,1075.0,20.769,-0.84964,0.52736,0.00073085,92.0,4430_1365
27.307675145392068,88.62042053080992,cartosat_polygon,southern_sikkim,1,,1279.0,31.174,-0.7989,0.60147,0.00092581,165.0,4431_1365
27.301775621540855,88.60868944276504,cartosat_polygon,southern_sikkim,1,,956.0,24.774,-0.99911,0.04213,-0.00201531,85.0,4430_1365
27.301558757406447,88.60987141224547,cartosat_polygon,southern_sikkim,1,,1015.0,22.624,-0.9998,0.02,0.00034151,89.0,4430_1365
27.309114246639716,88.57555638834634,cartosat_polygon,southern_sikkim,1,,1093.0,14.823,0.43034,0.90267,0.00038898,73.0,4428_1365
27.30800042369313,88.57099697648297,cartosat_polygon,southern_sikkim,1,,1180.0,17.007,0.82642,0.56305,-0.00261181,77.0,4428_1365
27.327264049244665,88.5615117414113,cartosat_polygon,southern_sikkim,1,,1253.0,20.669,0.90936,0.41602,0.00095519,90.0,4428_1366
27.326598822292716,88.55881651957372,cartosat_polygon,southern_sikkim,1,,1357.0,23.573,0.99949,0.03183,0.00147146,90.0,4427_1366
27.3860530494577,88.6403850237987,cartosat_polygon,southern_sikkim,1,,1660.0,30.279,-0.99908,0.04282,0.00074689,133.0,4432_1369
27.380608984428893,88.6333994592393,cartosat_polygon,southern_sikkim,1,,1882.0,36.953,-0.77544,0.63143,0.00077505,206.0,4431_1369
27.391692456372155,88.59352586389738,cartosat_polygon,southern_sikkim,1,,1124.0,49.811,-0.20063,0.97967,-0.004731,238.0,4429_1369
27.384373575781954,88.50587130701327,cartosat_polygon,southern_sikkim,1,,776.0,28.632,-0.51898,0.85479,0.00130032,148.0,4425_1369
27.383209382108227,88.51031842346552,cartosat_polygon,southern_sikkim,1,,1009.0,48.217,-0.63418,0.77318,-0.00469594,263.0,4425_1369
27.39375825812747,88.52485748750769,cartosat_polygon,southern_sikkim,1,,1155.0,35.718,-0.49447,0.86919,-1.983e-05,165.0,4426_1369
27.38398710345426,88.51905808573997,cartosat_polygon,southern_sikkim,1,,1277.0,39.393,-0.92683,0.37547,0.0053639,182.0,4425_1369
27.38562841285748,88.51330952314888,cartosat_polygon,southern_sikkim,1,,994.0,44.083,-0.43166,0.90204,0.00133905,227.0,4425_1369
27.382794276933566,88.50177391162367,cartosat_polygon,southern_sikkim,1,,721.0,37.362,-0.46387,0.8859,-0.00196007,181.0,4425_1369
27.372344562326838,88.49265787710752,cartosat_polygon,southern_sikkim,1,,1080.0,29.411,-0.71202,0.70216,0.00075731,141.0,4424_1368
27.3686511394328,88.48687480643864,cartosat_polygon,southern_sikkim,1,,927.0,40.885,-0.95931,0.28234,0.00421227,193.0,4424_1368
27.432651544276908,88.6112682631813,cartosat_polygon,southern_sikkim,1,,1488.0,21.519,-0.91583,0.40156,-0.00098184,84.0,4430_1371
27.431469424735422,88.61760459414036,cartosat_polygon,southern_sikkim,1,,1890.0,29.184,-0.74106,0.67143,0.00355073,145.0,4430_1371
27.31772888312436,88.46705676576414,cartosat_polygon,southern_sikkim,1,,656.0,48.929,-0.49262,0.87025,0.00012113,244.0,4423_1365
27.316528548519614,88.46974284430945,cartosat_polygon,southern_sikkim,1,,842.0,40.98,-0.54841,0.83621,0.00014715,181.0,4423_1365
27.324092700904963,88.47666204555804,cartosat_polygon,southern_sikkim,1,,578.0,35.798,-0.38133,0.92444,0.0018116,157.0,4423_1366
27.32103539559578,88.48012818785755,cartosat_polygon,southern_sikkim,1,,812.0,37.196,-0.80524,0.59295,-0.00269834,176.0,4424_1366
27.33042218563203,88.48977414858582,cartosat_polygon,southern_sikkim,1,,716.0,31.628,-0.90882,-0.4172,-0.00288846,141.0,4424_1366
27.524885660371694,88.54300643002125,cartosat_polygon,southern_sikkim,1,,892.0,12.906,0.1091,0.99403,0.001679,49.0,4427_1376
27.519754149853437,88.5435277941728,cartosat_polygon,southern_sikkim,1,,1112.0,32.265,0.1056,0.99441,0.00059843,128.0,4427_1375
27.55312728510652,88.58356075689251,cartosat_polygon,southern_sikkim,1,,1967.0,31.081,-0.94006,-0.341,0.00077209,144.0,4429_1377
27.554912625609603,88.59168742722431,cartosat_polygon,southern_sikkim,1,,2514.0,38.673,-0.94225,-0.33491,0.00461021,177.0,4429_1377
27.33592978213723,88.57749479911716,cartosat_polygon,southern_sikkim,1,,1584.0,30.262,-0.64509,-0.76411,0.00109079,138.0,4428_1366
27.329521452814884,88.5787681661762,cartosat_polygon,southern_sikkim,1,,1396.0,15.067,-0.91317,-0.40757,0.00125232,67.0,4428_1366
27.33039526083057,88.58137219511457,cartosat_polygon,southern_sikkim,1,,1459.0,9.555,-0.83332,-0.55279,0.00096382,39.0,4429_1366
27.3271566747318,88.57657908525974,cartosat_polygon,southern_sikkim,1,,1307.0,11.546,-0.99942,-0.03399,-0.00036316,40.0,4428_1366
27.32677983478388,88.57989487288239,cartosat_polygon,southern_sikkim,1,,1405.0,22.355,-0.99963,0.02702,0.00102719,85.0,4428_1366
27.321598438162717,88.57591177152912,cartosat_polygon,southern_sikkim,1,,1209.0,17.484,-0.90392,-0.42771,0.00075821,79.0,4428_1366
27.323099754860383,88.58034361442779,cartosat_polygon,southern_sikkim,1,,1363.0,16.702,-0.9026,-0.43047,0.00112997,73.0,4429_1366
27.3333418669025,88.56971323808055,cartosat_polygon,southern_sikkim,1,,1377.0,18.579,-0.4256,-0.90491,0.00065047,86.0,4428_1366
27.33566853280939,88.57138688125187,cartosat_polygon,southern_sikkim,1,,1477.0,25.354,-0.73861,-0.67413,0.00038563,116.0,4428_1366
27.33473889198722,88.5678944136165,cartosat_polygon,southern_sikkim,1,,1409.0,18.888,-0.20703,-0.97833,0.00032039,72.0,4428_1366
27.34201551246942,88.56996158247674,cartosat_polygon,southern_sikkim,1,,1764.0,36.408,-0.25801,-0.96614,-0.00060953,158.0,4428_1367
27.336821141698017,88.58823181878714,cartosat_polygon,southern_sikkim,1,,1256.0,16.477,0.96732,0.25357,-0.00116103,63.0,4429_1366
27.33671579733225,88.57953285672414,cartosat_polygon,southern_sikkim,1,,1568.0,20.992,0.99906,0.04344,-0.00207235,76.0,4428_1366
27.346321524807873,88.59136156364752,cartosat_polygon,southern_sikkim,1,,1188.0,24.301,-0.32912,-0.94429,-0.00083355,107.0,4429_1367
27.34716627886813,88.59276364703081,cartosat_polygon,southern_sikkim,1,,1277.0,28.522,-0.36035,-0.93282,0.00166935,119.0,4429_1367
27.31738029951492,88.55731933346087,cartosat_polygon,southern_sikkim,1,,1324.0,14.268,0.37139,-0.92848,-0.0011511,61.0,4427_1365
27.319082220867827,88.55361643753366,cartosat_polygon,southern_sikkim,1,,1493.0,35.687,0.78706,-0.61688,-0.00036738,180.0,4427_1365
27.332806440186474,88.56080128620326,cartosat_polygon,southern_sikkim,1,,1296.0,30.531,0.16249,-0.98671,-0.0007721,121.0,4428_1366
27.334388972841587,88.5592723614015,cartosat_polygon,southern_sikkim,1,,1435.0,36.358,0.30943,-0.95092,0.00184145,169.0,4427_1366
27.363057213473464,88.59144779351632,cartosat_polygon,southern_sikkim,1,,1820.0,37.157,-0.35554,-0.93466,0.00183327,155.0,4429_1368
28.1936374356145,90.40114095686678,eastern_himalaya_kml,eastern_himalaya,1,,6270.0,38.331,-0.30567,0.95214,0.00273343,213.0,4520_1409
28.3857069919342,90.42853802206191,eastern_himalaya_kml,eastern_himalaya,1,,5214.0,5.829,-0.25851,0.96601,0.00158932,46.0,4521_1419
28.3704312318047,90.5449990364286,eastern_himalaya_kml,eastern_himalaya,1,,5077.0,15.482,0.06519,-0.99787,0.00216434,95.0,4527_1418
28.421034876,90.71933041,eastern_himalaya_kml,eastern_himalaya,1,,5232.0,20.139,-0.83321,-0.55295,0.00312578,93.0,4535_1421
28.443712101,90.66879608800001,eastern_himalaya_kml,eastern_himalaya,1,,5613.0,30.047,0.53065,0.84759,-0.00023032,145.0,4533_1422
28.458332405,90.666893407,eastern_himalaya_kml,eastern_himalaya,1,,5924.0,26.181,0.96332,-0.26837,0.00680335,177.0,4533_1422
28.3812389374744,90.80613315750252,eastern_himalaya_kml,eastern_himalaya,1,,4222.0,23.464,-0.33917,0.94072,-0.00033974,94.0,4540_1419
28.4179155087358,90.85771498936609,eastern_himalaya_kml,eastern_himalaya,1,,4515.0,26.057,-0.46867,-0.88337,0.00382216,113.0,4542_1420
28.4249552800192,90.8659810626995,eastern_himalaya_kml,eastern_himalaya,1,,4614.0,36.735,-0.47454,-0.88023,0.00168461,193.0,4543_1421
28.3555224513056,90.8642855179287,eastern_himalaya_kml,eastern_himalaya,1,,5015.0,24.433,0.99358,0.11312,0.00076955,87.0,4543_1417
28.4667679175075,90.8471342325073,eastern_himalaya_kml,eastern_himalaya,1,,4847.0,22.258,0.52939,0.84838,0.00043884,98.0,4542_1423
28.4505806893799,90.8705740958311,eastern_himalaya_kml,eastern_himalaya,1,,4829.0,32.065,0.41681,0.90899,-0.00112425,153.0,4543_1422
28.3994671361842,90.942912508339,eastern_himalaya_kml,eastern_himalaya,1,,4889.0,33.555,-0.81458,-0.58005,0.00700671,171.0,4547_1419
28.4198590959622,90.9401777529279,eastern_himalaya_kml,eastern_himalaya,1,,4625.0,20.78,-0.56731,-0.82351,0.00419382,114.0,4547_1420
28.4746921059423,90.93145957218329,eastern_himalaya_kml,eastern_himalaya,1,,4802.0,27.96,0.83205,-0.5547,-0.00019293,138.0,4546_1423
28.3537403585057,90.9902730557669,eastern_himalaya_kml,eastern_himalaya,1,,5194.0,33.729,-0.62824,-0.77802,0.00251818,160.0,4549_1417
28.3586048653369,90.9877661465167,eastern_himalaya_kml,eastern_himalaya,1,,5218.0,24.927,-0.97723,0.21218,0.00574216,122.0,4549_1417
28.3679657198288,90.98355040171369,eastern_himalaya_kml,eastern_himalaya,1,,4842.0,20.552,-0.57421,0.81871,0.00250633,100.0,4549_1418
28.3775035714522,90.9951647398796,eastern_himalaya_kml,eastern_himalaya,1,,4497.0,16.744,-0.54936,0.83558,0.00448607,83.0,4549_1418
28.3829624606806,91.0152818404822,eastern_himalaya_kml,eastern_himalaya,1,,4504.0,19.873,-0.15754,0.98751,-0.00105071,83.0,4550_1419
28.3223652207515,90.96814148493839,eastern_himalaya_kml,eastern_himalaya,1,,4489.0,37.983,-0.87516,-0.48383,-1.039e-05,189.0,4548_1416
28.2865546588575,90.97679078738682,eastern_himalaya_kml,eastern_himalaya,1,,4084.0,27.875,-0.79301,-0.6092,0.00206789,136.0,4548_1414
28.2771355959396,91.0091510914761,eastern_himalaya_kml,eastern_himalaya,1,,4546.0,41.477,-0.75413,0.65672,0.00414393,217.0,4550_1413
28.2173489336913,90.9973123431288,eastern_himalaya_kml,eastern_himalaya,1,,3734.0,30.32,0.84072,0.54148,0.00215707,143.0,4549_1410
28.1718868878691,91.0272400660969,eastern_himalaya_kml,eastern_himalaya,1,,3784.0,27.207,0.99963,0.02702,0.00581593,113.0,4551_1408
28.012948749717,91.1017548117279,eastern_himalaya_kml,eastern_himalaya,1,,4492.0,8.053,-0.72647,0.6872,0.00686893,103.0,4555_1400
28.4743904021797,91.3786875768779,eastern_himalaya_kml,eastern_himalaya,1,,4592.0,15.983,-0.58673,-0.80978,-0.00050592,72.0,4568_1423
28.2878389205546,91.2288251442943,eastern_himalaya_kml,eastern_himalaya,1,,4045.0,39.5,0.45997,-0.88793,0.00192903,199.0,4561_1414
28.3097811424113,91.3579320340677,eastern_himalaya_kml,eastern_himalaya,1,,5011.0,26.315,-0.42688,0.90431,0.00312023,129.0,4567_1415
28.3105029606587,91.3650692288731,eastern_himalaya_kml,eastern_himalaya,1,,4968.0,25.233,0.35661,0.93425,0.00447935,114.0,4568_1415
28.19992402326,91.283514852558,eastern_himalaya_kml,eastern_himalaya,1,,4520.0,36.157,-0.83059,-0.55689,0.00691444,171.0,4564_1409
28.1728605121041,91.3570804199039,eastern_himalaya_kml,eastern_himalaya,1,,4669.0,38.707,0.36571,-0.93073,0.00411131,184.0,4567_1408
28.1798930016631,91.4052261405463,eastern_himalaya_kml,eastern_himalaya,1,,4822.0,25.919,0.12861,-0.9917,0.00558584,104.0,4570_1408
28.0978867413528,91.80513546150668,eastern_himalaya_kml,eastern_himalaya,1,,4882.0,25.386,-0.75511,-0.6556,0.00222587,128.0,4590_1404
28.0884845224097,91.7795125003148,eastern_himalaya_kml,eastern_himalaya,1,,4453.0,18.616,0.84939,0.52777,0.00400463,77.0,4588_1404
28.1025629076888,91.8082392580756,eastern_himalaya_kml,eastern_himalaya,1,,5000.0,29.237,-0.80149,0.59801,0.00032391,136.0,4590_1405
28.1144923082385,91.8205589055683,eastern_himalaya_kml,eastern_himalaya,1,,5296.0,7.397,-0.82373,0.56698,0.00774355,95.0,4591_1405
28.1312588828088,91.8386102589306,eastern_himalaya_kml,eastern_himalaya,1,,5340.0,17.412,-0.84147,0.54031,0.00182989,72.0,4591_1406
27.99318138573,91.799973205328,eastern_himalaya_kml,eastern_himalaya,1,,4017.0,28.566,0.97448,0.22449,0.00822412,114.0,4589_1399
27.8691051412284,91.7835831217653,eastern_himalaya_kml,eastern_himalaya,1,,3677.0,6.527,0.98328,0.18209,0.00449421,50.0,4589_1393
28.4113768506097,91.7417153988666,eastern_himalaya_kml,eastern_himalaya,1,,5076.0,15.301,0.97473,0.22338,0.00800292,93.0,4587_1420
28.5014497834729,91.88047164271381,eastern_himalaya_kml,eastern_himalaya,1,,5022.0,23.456,-0.64018,0.76822,0.00181208,108.0,4594_1425
28.34564213519,91.8504488024787,eastern_himalaya_kml,eastern_himalaya,1,,5618.0,7.371,-0.96623,0.25766,0.01082572,62.0,4592_1417
28.3694212595125,92.1258745318398,eastern_himalaya_kml,eastern_himalaya,1,,4901.0,25.394,-0.16677,0.986,-0.00239469,103.0,4606_1418
28.232164449818,92.264283533731,eastern_himalaya_kml,eastern_himalaya,1,,4622.0,3.822,-0.72759,-0.68601,0.00312315,43.0,4613_1411
28.2139608630389,92.3022809661062,eastern_himalaya_kml,eastern_himalaya,1,,4725.0,24.218,0.37671,-0.92633,0.0017041,109.0,4615_1410
28.2177537443896,92.28864292954081,eastern_himalaya_kml,eastern_himalaya,1,,4698.0,5.854,-0.4741,-0.88047,0.00115489,32.0,4614_1410
28.1877791255857,92.3589501231579,eastern_himalaya_kml,eastern_himalaya,1,,4411.0,26.706,0.85308,0.52178,0.00193436,130.0,4617_1409
28.0727688635162,92.3810742760803,eastern_himalaya_kml,eastern_himalaya,1,,4611.0,32.51,-0.37702,0.92621,0.00254151,147.0,4619_1403
27.8732528072599,92.0267006639975,eastern_himalaya_kml,eastern_himalaya,1,,4694.0,30.42,-0.35009,-0.93672,0.00151864,138.0,4601_1393
