latitude,longitude,landslide_type,source,label,elevation_m,slope_deg,aspect_sin,aspect_cos,profile_curvature,relief_local_m,block
27.283743180944885,88.74337881112166,Debris slide,google_earth_polygon,1,1734.0,40.723,-0.31623,-0.94868,0.00015906,199.0,4437_1364
27.310141304262757,88.72375006481221,Shallow translational slide,google_earth_polygon,1,1925.0,55.057,0.88893,-0.45805,-0.00196064,289.0,4436_1365
27.31070617281118,88.72490511455126,Rock slide,google_earth_polygon,1,1813.0,45.639,0.91139,-0.41155,-0.00494297,270.0,4436_1365
27.316623898124476,88.72761438160796,Shallow translational slide,google_earth_polygon,1,1936.0,39.487,-0.83438,-0.55119,-0.00561539,196.0,4436_1365
27.3158835642774,88.73198986470827,Debris slide-flow,google_earth_polygon,1,2158.0,35.167,-0.7885,-0.61503,-0.00381533,165.0,4436_1365
27.29850388281441,88.71676889788976,Shallow translational slide,google_earth_polygon,1,2117.0,39.095,0.79484,-0.60682,0.00012555,198.0,4435_1364
27.29433113659247,88.75031379824017,Unknown,google_earth_polygon,1,2172.0,22.063,0.82244,-0.56885,-0.00730544,123.0,4437_1364
27.303556903532048,88.73908697509052,Rock slide,google_earth_polygon,1,2514.0,39.747,-0.17035,-0.98538,2.353e-05,177.0,4436_1365
27.295622397050575,88.76160871008922,Rock slide,google_earth_polygon,1,2351.0,52.092,0.03677,-0.99932,-0.0039428,246.0,4438_1364
27.295111039423887,88.76365378024272,Shallow translational slide,google_earth_polygon,1,2327.0,37.453,-0.14142,-0.98995,0.00074093,158.0,4438_1364
27.282457526125192,88.73858761987887,Rock slide,google_earth_polygon,1,1742.0,38.902,0.00172,-1.0,0.00115293,171.0,4436_1364
27.284327039848634,88.7436760144503,Shallow translational slide,google_earth_polygon,1,1804.0,48.704,-0.36844,-0.92965,0.00180758,294.0,4437_1364
27.281932403021678,88.73369540689785,Debris slide,google_earth_polygon,1,1496.0,33.509,-0.3587,-0.93345,-0.00548153,154.0,4436_1364
27.281937837632043,88.73472502356054,Debris slide,google_earth_polygon,1,1520.0,36.811,-0.31734,-0.94831,-0.00500685,166.0,4436_1364
27.29695332920992,88.76398401361608,Shallow translational slide,google_earth_polygon,1,2447.0,40.159,0.28145,-0.95957,-0.00373305,186.0,4438_1364
27.297416142701305,88.76583343778812,Shallow translational slide,google_earth_polygon,1,2462.0,36.827,0.24297,-0.97003,-0.00385985,169.0,4438_1364
27.29745973772358,88.77261352454065,Debris slide,google_earth_polygon,1,2891.0,37.898,-0.38183,-0.92423,-0.00323728,177.0,4438_1364
27.308470143070778,88.75176496433929,Debris slide-flow,google_earth_polygon,1,2887.0,35.34,-0.38587,-0.92255,8.815e-05,177.0,4437_1365
27.268304756055613,88.82969290353881,Debris slide,google_earth_polygon,1,2632.0,38.601,0.35665,-0.93424,-4.19e-05,192.0,4441_1363
27.25112078556624,88.79699775162644,Debris slide,google_earth_polygon,1,2839.0,33.967,-0.3979,-0.91743,-0.00413826,161.0,4439_1362
27.38169234502997,88.67316075269741,Debris slide,google_earth_polygon,1,2952.0,30.485,-0.95552,0.29491,4.627e-05,132.0,4433_1369
27.30525174795638,88.14374945072697,Debris slide,google_earth_polygon,1,1962.0,32.928,0.92862,-0.37102,-0.00476508,155.0,4407_1365
27.412659535412516,88.19417733741747,Debris slide,google_earth_polygon,1,2040.0,21.247,-0.53224,-0.84659,-0.00494423,115.0,4409_1370
27.432954946663983,88.17275128275585,Rock slide,google_earth_polygon,1,2661.0,40.878,-0.83279,-0.55359,-0.00056008,220.0,4408_1371
27.401901429778448,88.67286650633298,Rock slide,google_earth_polygon,1,2343.0,28.733,-0.33441,-0.94243,-0.00269078,162.0,4433_1370
27.419672374536162,88.68677109136027,Translational slide,google_earth_polygon,1,3090.0,30.637,-0.29079,0.95679,-0.00205575,154.0,4434_1370
27.456964984028588,88.08839523123221,Debris slide,google_earth_polygon,1,4007.0,32.28,-0.77396,-0.63324,-0.00121118,154.0,4404_1372
27.46893392670261,88.07412078745034,Debris slide,google_earth_polygon,1,4317.0,32.782,-0.48308,-0.87558,-0.00033901,153.0,4403_1373
27.414702131379514,88.19216169389796,Translational slide,google_earth_polygon,1,2111.0,30.026,-0.67768,-0.73536,0.00091609,126.0,4409_1370
27.416753759024434,88.19091460620966,Translational slide,google_earth_polygon,1,2126.0,21.967,-0.82294,-0.56814,-0.00474861,114.0,4409_1370
27.4408586309414,88.26756784853683,Debris slide,google_earth_polygon,1,2549.0,37.109,0.89589,-0.44427,-0.00058686,174.0,4413_1372
27.240978211852344,88.13837195200227,Debris slide,google_earth_polygon,1,1727.0,40.106,0.89705,0.44193,-0.00026705,196.0,4406_1362
27.265647934571575,88.15268122490052,Debris slide,google_earth_polygon,1,1228.0,42.661,-0.30445,-0.95253,-0.00342287,187.0,4407_1363
27.268766062341225,88.15334358596039,Debris slide,google_earth_polygon,1,1387.0,23.763,0.3817,-0.92429,0.00042427,128.0,4407_1363
27.268861752150926,88.15255737684149,Debris slide,google_earth_polygon,1,1409.0,23.437,0.85862,-0.51261,-0.00218937,123.0,4407_1363
27.26736347503984,88.15764280232793,Debris slide,google_earth_polygon,1,1257.0,31.887,0.06474,-0.9979,-0.00450926,142.0,4407_1363
27.31832552884903,88.18717590939677,Debris slide,google_earth_polygon,1,1426.0,29.751,0.40095,-0.9161,-0.00251896,140.0,4409_1365
27.164546001097396,88.14391130610525,Debris slide,google_earth_polygon,1,1995.0,40.523,0.9993,0.03737,0.00121475,173.0,4407_1358
27.25835801729972,88.8359612851337,Debris slide,google_earth_polygon,1,2184.0,29.591,0.90493,0.42556,-0.00271936,161.0,4441_1362
27.248221666434624,88.83855741721607,Debris slide,google_earth_polygon,1,2023.0,47.136,0.7386,-0.67415,-0.00132843,274.0,4441_1362
27.25793565363997,88.84291287305882,Debris slide,google_earth_polygon,1,2158.0,35.962,-0.38094,-0.9246,-0.00186142,174.0,4442_1362
27.19711768086286,88.81710516880344,Debris slide,google_earth_polygon,1,1707.0,25.767,0.4949,-0.86895,-0.00662983,132.0,4440_1359
27.14439636538915,88.33071351160413,Debris slide,google_earth_polygon,1,1054.0,29.547,0.28667,-0.95803,-0.0002266,128.0,4416_1357
27.146977343322515,88.3358648685288,Debris slide,google_earth_polygon,1,1270.0,32.088,-0.5294,-0.84837,-0.00227649,160.0,4416_1357
27.185486595263086,88.31963261901127,Debris slide,google_earth_polygon,1,405.0,28.953,0.36402,-0.93139,-0.00238308,132.0,4415_1359
27.182250897780193,88.3037716536553,Debris slide,google_earth_polygon,1,668.0,36.143,0.87666,-0.48112,-0.00107268,181.0,4415_1359
27.222929982227427,88.34970849156589,Debris slide,google_earth_polygon,1,1271.0,54.314,0.42594,-0.90475,-0.00600849,326.0,4417_1361
27.244315465982403,88.28596874677508,Debris slide,google_earth_polygon,1,926.0,41.774,0.02332,-0.99973,-0.00055097,182.0,4414_1362
27.243785539227318,88.28809693052222,Debris slide,google_earth_polygon,1,845.0,39.616,0.29196,-0.95643,-0.00167351,185.0,4414_1362
27.275719578495632,88.28580250677769,Debris slide,google_earth_polygon,1,924.0,45.806,-0.47667,-0.87908,0.00230031,250.0,4414_1363
27.274362751500497,88.2840279474611,Debris slide,google_earth_polygon,1,753.0,36.041,0.10498,-0.99447,0.00088744,137.0,4414_1363
27.18452751672828,88.26156026428794,Debris slide-flow,google_earth_polygon,1,1505.0,44.755,-0.28156,-0.95954,-0.0020426,234.0,4413_1359
27.17087323002156,88.25985497562215,Debris slide,google_earth_polygon,1,725.0,32.573,-0.4174,-0.90872,-0.00381636,177.0,4412_1358
27.169647276749416,88.2686191962262,Debris slide,google_earth_polygon,1,614.0,10.473,0.86405,-0.5034,-0.00245951,86.0,4413_1358
27.17432833649735,88.27959069193193,Debris slide,google_earth_polygon,1,572.0,34.074,0.32238,-0.94661,-0.00100135,141.0,4413_1358
27.180223402378758,88.26911054533521,Debris slide,google_earth_polygon,1,1185.0,40.905,0.65566,-0.75505,-0.00170312,223.0,4413_1359
27.133214651926004,88.25205241158653,Debris slide-flow,google_earth_polygon,1,921.0,36.012,0.58088,-0.81399,0.00049075,192.0,4412_1356
27.1305323489331,88.26238296933633,Debris slide,google_earth_polygon,1,524.0,36.8,0.38988,-0.92086,-0.00201748,182.0,4413_1356
27.1296738252465,88.24418053200506,Debris slide,google_earth_polygon,1,829.0,44.637,0.934,-0.35728,0.00685976,240.0,4412_1356
27.21472987642324,88.37133390376454,Debris slide,google_earth_polygon,1,1568.0,52.533,0.29379,-0.95587,-0.00099036,280.0,4418_1360
27.28409755586068,88.5462415406262,Debris slide,google_earth_polygon,1,1521.0,24.082,0.8204,-0.57179,0.00081274,111.0,4427_1364
27.328961006485915,88.6239228979615,Debris slide,google_earth_polygon,1,1380.0,27.417,0.99871,-0.05087,-7.37e-06,105.0,4431_1366
27.33150250545608,88.62320958113835,Debris slide,google_earth_polygon,1,1468.0,27.31,0.4223,-0.90646,-0.00141417,136.0,4431_1366
27.31368243056741,88.65778250299746,Debris slide,google_earth_polygon,1,2134.0,36.227,-0.32418,0.946,0.00063466,160.0,4432_1365
27.26528165982095,88.66717365534049,Rock slide,google_earth_polygon,1,2005.0,35.615,-0.4886,-0.87251,-0.00394219,186.0,4433_1363
27.39203733515344,88.63531153030621,Debris slide,google_earth_polygon,1,1484.0,32.186,0.28025,-0.95993,-0.00273902,157.0,4431_1369
27.36686737421754,88.54938521433004,Debris slide,google_earth_polygon,1,1787.0,26.756,0.80165,0.59779,0.00139371,127.0,4427_1368
27.374557785197204,88.5434844693359,Debris slide,google_earth_polygon,1,1744.0,39.062,0.91557,-0.40217,0.00100662,201.0,4427_1368
27.296663001655507,88.22840817244628,Debris slide,google_earth_polygon,1,1741.0,38.545,0.25278,-0.96752,-0.0003452,173.0,4411_1364
27.247064336815676,88.2256484319483,Rock slide,google_earth_polygon,1,1647.0,25.998,0.67211,0.74046,-0.00150376,124.0,4411_1362
27.333507131045934,88.6043733530338,cartosat_mapped,cartosat_polygon,1,1267.0,18.436,-0.99997,0.00833,0.00070231,94.0,4430_1366
27.356948807421972,88.59799718364073,cartosat_mapped,cartosat_polygon,1,1509.0,20.761,-0.26745,-0.96357,-0.00014005,77.0,4429_1367
27.32981158414856,88.57362893855192,cartosat_mapped,cartosat_polygon,1,1311.0,13.156,-0.29116,-0.95667,0.00043199,52.0,4428_1366
27.40789442447008,88.52252346888912,cartosat_mapped,cartosat_polygon,1,867.0,36.005,-0.94035,-0.34021,0.00092197,185.0,4426_1370
27.417741989613816,88.51826656170863,cartosat_mapped,cartosat_polygon,1,860.0,24.65,-0.93521,0.35411,-0.00095322,107.0,4425_1370
27.42669266697098,88.51584368511234,cartosat_mapped,cartosat_polygon,1,777.0,24.007,-0.95115,-0.30873,-0.00063876,105.0,4425_1371
27.429370835725187,88.5258742020038,cartosat_mapped,cartosat_polygon,1,1139.0,22.18,-0.99476,0.1022,8.089e-05,85.0,4426_1371
27.417801072641275,88.52453313033949,cartosat_mapped,cartosat_polygon,1,1189.0,29.283,-0.98572,0.16841,0.0010707,115.0,4426_1370
27.453205646305477,88.5168298270853,cartosat_mapped,cartosat_polygon,1,715.0,21.102,-0.93574,0.3527,-0.00189905,97.0,4425_1372
27.453786439184874,88.52186278689874,cartosat_mapped,cartosat_polygon,1,915.0,25.59,-0.98317,0.18271,-0.00133617,111.0,4426_1372
27.461582541655087,88.51951937624135,cartosat_mapped,cartosat_polygon,1,778.0,20.839,-0.97057,0.24082,0.00139958,91.0,4425_1373
27.461041163087945,88.52403574382078,cartosat_mapped,cartosat_polygon,1,973.0,32.283,-0.9981,0.06156,0.00030916,119.0,4426_1373
27.488677583894535,88.52470822972899,cartosat_mapped,cartosat_polygon,1,869.0,20.506,-0.86526,-0.50133,0.00023373,94.0,4426_1374
27.489061374306637,88.5295549048582,cartosat_mapped,cartosat_polygon,1,1099.0,34.534,-0.97685,-0.21394,0.00248741,145.0,4426_1374
27.4867487710596,88.53973786583956,cartosat_mapped,cartosat_polygon,1,1282.0,24.611,-0.8399,-0.54275,-0.0038023,100.0,4426_1374
27.526528613480316,88.53001463139998,cartosat_mapped,cartosat_polygon,1,1103.0,38.21,-0.9986,-0.05293,0.00038395,165.0,4426_1376
27.537378743538056,88.51817480449054,cartosat_mapped,cartosat_polygon,1,1233.0,29.737,-0.50084,-0.86554,-0.00102002,141.0,4425_1376
27.309114247145352,88.61682614223974,cartosat_mapped,cartosat_polygon,1,1075.0,20.769,-0.84964,0.52736,0.00073085,92.0,4430_1365
27.307675145392068,88.62042053080992,cartosat_mapped,cartosat_polygon,1,1279.0,31.174,-0.7989,0.60147,0.00092581,165.0,4431_1365
27.301775621540855,88.60868944276504,cartosat_mapped,cartosat_polygon,1,956.0,24.774,-0.99911,0.04213,-0.00201531,85.0,4430_1365
27.301558757406447,88.60987141224547,cartosat_mapped,cartosat_polygon,1,1015.0,22.624,-0.9998,0.02,0.00034151,89.0,4430_1365
27.309114246639716,88.57555638834634,cartosat_mapped,cartosat_polygon,1,1093.0,14.823,0.43034,0.90267,0.00038898,73.0,4428_1365
27.30800042369313,88.57099697648297,cartosat_mapped,cartosat_polygon,1,1180.0,17.007,0.82642,0.56305,-0.00261181,77.0,4428_1365
27.327264049244665,88.5615117414113,cartosat_mapped,cartosat_polygon,1,1253.0,20.669,0.90936,0.41602,0.00095519,90.0,4428_1366
27.326598822292716,88.55881651957372,cartosat_mapped,cartosat_polygon,1,1357.0,23.573,0.99949,0.03183,0.00147146,90.0,4427_1366
27.3860530494577,88.6403850237987,cartosat_mapped,cartosat_polygon,1,1660.0,30.279,-0.99908,0.04282,0.00074689,133.0,4432_1369
27.380608984428893,88.6333994592393,cartosat_mapped,cartosat_polygon,1,1882.0,36.953,-0.77544,0.63143,0.00077505,206.0,4431_1369
27.391692456372155,88.59352586389738,cartosat_mapped,cartosat_polygon,1,1124.0,49.811,-0.20063,0.97967,-0.004731,238.0,4429_1369
27.384373575781954,88.50587130701327,cartosat_mapped,cartosat_polygon,1,776.0,28.632,-0.51898,0.85479,0.00130032,148.0,4425_1369
27.383209382108227,88.51031842346552,cartosat_mapped,cartosat_polygon,1,1009.0,48.217,-0.63418,0.77318,-0.00469594,263.0,4425_1369
27.39375825812747,88.52485748750769,cartosat_mapped,cartosat_polygon,1,1155.0,35.718,-0.49447,0.86919,-1.983e-05,165.0,4426_1369
27.38398710345426,88.51905808573997,cartosat_mapped,cartosat_polygon,1,1277.0,39.393,-0.92683,0.37547,0.0053639,182.0,4425_1369
27.38562841285748,88.51330952314888,cartosat_mapped,cartosat_polygon,1,994.0,44.083,-0.43166,0.90204,0.00133905,227.0,4425_1369
27.382794276933566,88.50177391162367,cartosat_mapped,cartosat_polygon,1,721.0,37.362,-0.46387,0.8859,-0.00196007,181.0,4425_1369
27.372344562326838,88.49265787710752,cartosat_mapped,cartosat_polygon,1,1080.0,29.411,-0.71202,0.70216,0.00075731,141.0,4424_1368
27.3686511394328,88.48687480643864,cartosat_mapped,cartosat_polygon,1,927.0,40.885,-0.95931,0.28234,0.00421227,193.0,4424_1368
27.432651544276908,88.6112682631813,cartosat_mapped,cartosat_polygon,1,1488.0,21.519,-0.91583,0.40156,-0.00098184,84.0,4430_1371
27.431469424735422,88.61760459414036,cartosat_mapped,cartosat_polygon,1,1890.0,29.184,-0.74106,0.67143,0.00355073,145.0,4430_1371
27.31772888312436,88.46705676576414,cartosat_mapped,cartosat_polygon,1,656.0,48.929,-0.49262,0.87025,0.00012113,244.0,4423_1365
27.316528548519614,88.46974284430945,cartosat_mapped,cartosat_polygon,1,842.0,40.98,-0.54841,0.83621,0.00014715,181.0,4423_1365
27.324092700904963,88.47666204555804,cartosat_mapped,cartosat_polygon,1,578.0,35.798,-0.38133,0.92444,0.0018116,157.0,4423_1366
27.32103539559578,88.48012818785755,cartosat_mapped,cartosat_polygon,1,812.0,37.196,-0.80524,0.59295,-0.00269834,176.0,4424_1366
27.33042218563203,88.48977414858582,cartosat_mapped,cartosat_polygon,1,716.0,31.628,-0.90882,-0.4172,-0.00288846,141.0,4424_1366
27.524885660371694,88.54300643002125,cartosat_mapped,cartosat_polygon,1,892.0,12.906,0.1091,0.99403,0.001679,49.0,4427_1376
27.519754149853437,88.5435277941728,cartosat_mapped,cartosat_polygon,1,1112.0,32.265,0.1056,0.99441,0.00059843,128.0,4427_1375
27.55312728510652,88.58356075689251,cartosat_mapped,cartosat_polygon,1,1967.0,31.081,-0.94006,-0.341,0.00077209,144.0,4429_1377
27.554912625609603,88.59168742722431,cartosat_mapped,cartosat_polygon,1,2514.0,38.673,-0.94225,-0.33491,0.00461021,177.0,4429_1377
27.33592978213723,88.57749479911716,cartosat_mapped,cartosat_polygon,1,1584.0,30.262,-0.64509,-0.76411,0.00109079,138.0,4428_1366
27.329521452814884,88.5787681661762,cartosat_mapped,cartosat_polygon,1,1396.0,15.067,-0.91317,-0.40757,0.00125232,67.0,4428_1366
27.33039526083057,88.58137219511457,cartosat_mapped,cartosat_polygon,1,1459.0,9.555,-0.83332,-0.55279,0.00096382,39.0,4429_1366
27.3271566747318,88.57657908525974,cartosat_mapped,cartosat_polygon,1,1307.0,11.546,-0.99942,-0.03399,-0.00036316,40.0,4428_1366
27.32677983478388,88.57989487288239,cartosat_mapped,cartosat_polygon,1,1405.0,22.355,-0.99963,0.02702,0.00102719,85.0,4428_1366
27.321598438162717,88.57591177152912,cartosat_mapped,cartosat_polygon,1,1209.0,17.484,-0.90392,-0.42771,0.00075821,79.0,4428_1366
27.323099754860383,88.58034361442779,cartosat_mapped,cartosat_polygon,1,1363.0,16.702,-0.9026,-0.43047,0.00112997,73.0,4429_1366
27.3333418669025,88.56971323808055,cartosat_mapped,cartosat_polygon,1,1377.0,18.579,-0.4256,-0.90491,0.00065047,86.0,4428_1366
27.33566853280939,88.57138688125187,cartosat_mapped,cartosat_polygon,1,1477.0,25.354,-0.73861,-0.67413,0.00038563,116.0,4428_1366
27.33473889198722,88.5678944136165,cartosat_mapped,cartosat_polygon,1,1409.0,18.888,-0.20703,-0.97833,0.00032039,72.0,4428_1366
27.34201551246942,88.56996158247674,cartosat_mapped,cartosat_polygon,1,1764.0,36.408,-0.25801,-0.96614,-0.00060953,158.0,4428_1367
27.336821141698017,88.58823181878714,cartosat_mapped,cartosat_polygon,1,1256.0,16.477,0.96732,0.25357,-0.00116103,63.0,4429_1366
27.33671579733225,88.57953285672414,cartosat_mapped,cartosat_polygon,1,1568.0,20.992,0.99906,0.04344,-0.00207235,76.0,4428_1366
27.346321524807873,88.59136156364752,cartosat_mapped,cartosat_polygon,1,1188.0,24.301,-0.32912,-0.94429,-0.00083355,107.0,4429_1367
27.34716627886813,88.59276364703081,cartosat_mapped,cartosat_polygon,1,1277.0,28.522,-0.36035,-0.93282,0.00166935,119.0,4429_1367
27.31738029951492,88.55731933346087,cartosat_mapped,cartosat_polygon,1,1324.0,14.268,0.37139,-0.92848,-0.0011511,61.0,4427_1365
27.319082220867827,88.55361643753366,cartosat_mapped,cartosat_polygon,1,1493.0,35.687,0.78706,-0.61688,-0.00036738,180.0,4427_1365
27.332806440186474,88.56080128620326,cartosat_mapped,cartosat_polygon,1,1296.0,30.531,0.16249,-0.98671,-0.0007721,121.0,4428_1366
27.334388972841587,88.5592723614015,cartosat_mapped,cartosat_polygon,1,1435.0,36.358,0.30943,-0.95092,0.00184145,169.0,4427_1366
27.363057213473464,88.59144779351632,cartosat_mapped,cartosat_polygon,1,1820.0,37.157,-0.35554,-0.93466,0.00183327,155.0,4429_1368
27.486629996269595,88.70919270141358,,background_within_mapped_extent,0,3859.0,27.356,-0.5208,0.85368,-0.00076395,140.0,4435_1374
27.307458311475926,88.15910014426287,,background_within_mapped_extent,0,1898.0,19.005,0.29437,0.95569,0.00152757,82.0,4407_1365
27.50621755132102,88.60728240454175,,background_within_mapped_extent,0,2269.0,27.571,0.76076,0.64904,-0.00322579,130.0,4430_1375
27.188351253790074,88.43309280130026,,background_within_mapped_extent,0,945.0,21.88,0.03113,0.99952,-0.0052664,87.0,4421_1359
27.404217502627056,88.76697304338563,,background_within_mapped_extent,0,3967.0,1.611,-0.83957,-0.54325,-0.00152334,24.0,4438_1370
27.256292094179365,88.7065405807348,,background_within_mapped_extent,0,1132.0,26.191,0.98831,0.15248,0.00117223,103.0,4435_1362
27.4316445221456,88.18184667260749,,background_within_mapped_extent,0,2925.0,25.288,0.17345,-0.98484,0.00155605,101.0,4409_1371
27.264796886096015,88.33090941707232,,background_within_mapped_extent,0,1650.0,36.415,-0.98283,-0.18452,-0.00187877,145.0,4416_1363
27.168192546340293,88.45580956943493,,background_within_mapped_extent,0,1695.0,23.243,-0.98631,-0.16492,0.00270089,117.0,4422_1358
27.320972574643406,88.16067116533563,,background_within_mapped_extent,0,1538.0,36.138,-0.65998,-0.75128,0.00149555,185.0,4408_1366
27.424580230687504,88.24495251415858,,background_within_mapped_extent,0,2637.0,34.988,0.52786,0.84933,-0.0016133,168.0,4412_1371
27.51151062653228,88.42765095022804,,background_within_mapped_extent,0,2658.0,27.656,-0.51683,0.85609,0.00360789,128.0,4421_1375
27.233789132007267,88.65629335651104,,background_within_mapped_extent,0,1242.0,18.02,0.99909,0.0427,-0.00164383,71.0,4432_1361
27.220958322298518,88.3844852010132,,background_within_mapped_extent,0,1544.0,38.569,-0.77334,-0.634,-0.00150561,211.0,4419_1361
27.070989999132323,88.22148882050384,,background_within_mapped_extent,0,949.0,19.474,-0.71879,-0.69523,0.00235895,94.0,4411_1353
27.421931106108904,88.73159929535201,,background_within_mapped_extent,0,3509.0,34.37,-0.13403,-0.99098,0.00092627,132.0,4436_1371
27.48378224029247,88.6605516419586,,background_within_mapped_extent,0,3043.0,44.197,-0.75134,-0.65992,-0.00140339,235.0,4433_1374
27.37063161381217,88.44656349766835,,background_within_mapped_extent,0,1809.0,17.137,0.98194,0.18918,-0.00033704,66.0,4422_1368
27.318512624219974,88.62860551388496,,background_within_mapped_extent,0,1248.0,14.057,-0.64345,0.76549,0.00014035,61.0,4431_1365
27.475386102855733,88.53895467326207,,background_within_mapped_extent,0,900.0,16.131,0.04802,0.99885,-0.00249298,89.0,4426_1373
27.362538853981754,88.59933393782023,,background_within_mapped_extent,0,1700.0,19.719,-0.30224,-0.95323,-0.0010996,91.0,4429_1368
27.229296717859626,88.53371558701036,,background_within_mapped_extent,0,1153.0,44.172,0.41316,0.91066,0.00241475,214.0,4426_1361
27.28511656221155,88.23424250868993,,background_within_mapped_extent,0,1335.0,17.662,-0.73279,-0.68045,-0.0017362,89.0,4411_1364
27.19192785361414,88.78936853665603,,background_within_mapped_extent,0,3054.0,12.257,0.86308,0.50506,0.0042644,69.0,4439_1359
27.420364871800036,88.30290051770962,,background_within_mapped_extent,0,2177.0,42.941,-0.00895,-0.99996,0.00027136,185.0,4415_1371
27.485473820781348,88.53182552909198,,background_within_mapped_extent,0,1017.0,19.542,-0.95476,-0.29738,8.864e-05,78.0,4426_1374
27.283973364503037,88.62505185248152,,background_within_mapped_extent,0,1339.0,21.559,-0.46401,0.88583,-0.0007735,94.0,4431_1364
27.31359190366392,88.6754930108328,,background_within_mapped_extent,0,2413.0,26.971,-0.86791,-0.49673,-0.00099026,120.0,4433_1365
27.334497972336454,88.18791420170005,,background_within_mapped_extent,0,1944.0,27.083,0.46988,0.88273,-0.00198138,129.0,4409_1366
27.438728276241473,88.18012834342777,,background_within_mapped_extent,0,3248.0,11.199,0.14731,-0.98909,0.00226138,74.0,4409_1371
27.27043420302586,88.43547563525073,,background_within_mapped_extent,0,473.0,22.353,-0.29385,0.95585,0.00201581,84.0,4421_1363
27.40347994985719,88.30978145890461,,background_within_mapped_extent,0,1986.0,26.319,-0.95468,0.29764,0.00029692,116.0,4415_1370
27.113844334825504,88.36218193595508,,background_within_mapped_extent,0,447.0,33.085,-0.96144,-0.275,-0.00234175,146.0,4418_1355
27.449707620169956,88.7244966384847,,background_within_mapped_extent,0,3141.0,31.198,-0.37613,0.92657,-0.00729844,146.0,4436_1372
27.212371969622968,88.4382609412049,,background_within_mapped_extent,0,1745.0,32.35,0.01316,-0.99991,-0.00417159,179.0,4421_1360
27.1750737832863,88.44383531978885,,background_within_mapped_extent,0,1713.0,30.35,0.83496,-0.55031,0.0007135,143.0,4422_1358
27.37622455016068,88.31364370999273,,background_within_mapped_extent,0,1429.0,47.573,0.13075,-0.99142,-0.00064638,222.0,4415_1368
27.451080860168382,88.70691580118645,,background_within_mapped_extent,0,2664.0,32.234,0.0,-1.0,0.00052215,134.0,4435_1372
27.401892679772523,88.42325484100948,,background_within_mapped_extent,0,2035.0,33.11,0.64956,-0.76031,-0.00273056,155.0,4421_1370
27.413922434966157,88.55534542024793,,background_within_mapped_extent,0,1815.0,26.316,0.61782,-0.78632,0.00010054,123.0,4427_1370
27.289001672307098,88.1211520021308,,background_within_mapped_extent,0,2239.0,33.697,-0.98306,0.18328,0.00257209,149.0,4406_1364
27.144201544842247,88.33441652912003,,background_within_mapped_extent,0,1142.0,37.742,-0.99942,-0.03409,-0.00010035,163.0,4416_1357
27.380721479873273,88.1376268534589,,background_within_mapped_extent,0,3015.0,50.207,0.64439,-0.7647,0.00260145,292.0,4406_1369
27.252205540312104,88.55270644970939,,background_within_mapped_extent,0,894.0,28.321,-0.83245,0.55411,0.00161491,143.0,4427_1362
27.3244945957123,88.88074804334936,,background_within_mapped_extent,0,4349.0,23.827,-0.8586,-0.51264,0.00026133,112.0,4444_1366
27.328980078501807,88.47067146719209,,background_within_mapped_extent,0,773.0,32.464,0.65277,-0.75756,0.00066297,157.0,4423_1366
27.209561243513523,88.45922781485385,,background_within_mapped_extent,0,1081.0,46.946,0.4321,-0.90183,-0.00147867,252.0,4422_1360
27.34497441468659,88.33590057514692,,background_within_mapped_extent,0,1533.0,15.981,-0.98936,-0.14549,0.00187134,57.0,4416_1367
27.362782645061156,88.16964571975262,,background_within_mapped_extent,0,2589.0,25.01,-0.39894,-0.91698,0.00102238,131.0,4408_1368
27.425875184942505,88.14212193556087,,background_within_mapped_extent,0,3603.0,36.113,0.49306,-0.86999,0.00076813,177.0,4407_1371
27.419033738396866,88.2921598389386,,background_within_mapped_extent,0,2526.0,29.459,0.57049,0.82131,0.00259005,157.0,4414_1370
27.47733359800102,88.67952100301217,,background_within_mapped_extent,0,3209.0,34.606,0.60386,-0.79709,-0.00011229,184.0,4433_1373
27.087029639962715,88.24782421087147,,background_within_mapped_extent,0,1132.0,19.046,-0.94542,-0.32587,-0.00050397,77.0,4412_1354
27.26504379163646,88.52993140904582,,background_within_mapped_extent,0,990.0,32.932,-0.28518,-0.95847,0.00134704,146.0,4426_1363
27.3419772064518,88.30057517355483,,background_within_mapped_extent,0,1425.0,42.284,0.51315,-0.8583,-0.00016377,225.0,4415_1367
27.091031806172015,88.1908131817971,,background_within_mapped_extent,0,1456.0,20.012,0.9877,-0.15635,-0.00013585,79.0,4409_1354
27.23569060420224,88.49865293186339,,background_within_mapped_extent,0,557.0,26.969,0.18561,-0.98262,0.00272046,101.0,4424_1361
27.420228628728275,88.7186409819903,,background_within_mapped_extent,0,3445.0,35.886,0.18429,-0.98287,-0.00086963,153.0,4435_1371
27.11748284262408,88.37247521097554,,background_within_mapped_extent,0,889.0,22.777,-0.56231,0.82693,0.00121613,109.0,4418_1355
27.20715123856838,88.69672263353031,,background_within_mapped_extent,0,968.0,30.503,-0.27348,-0.96188,-0.00057753,127.0,4434_1360
27.162746565895365,88.18097318641686,,background_within_mapped_extent,0,1591.0,30.022,0.86045,-0.50954,0.00209882,139.0,4409_1358
27.53386654744951,88.5686277597307,,background_within_mapped_extent,0,1439.0,43.038,0.35698,-0.93411,-0.00218148,243.0,4428_1376
